1	1	0	0	0	0	0	0	0	0	0	
1	1	1	0	0	0	0	0	0	0	0	
1	1	0.734498	1	0	0	0	0	0	0	0	
1	1	0.3926	0.578797	1	0	0	0	0	0	0	
1	1	0.0882451	0.645638	0.6295	1	0	0	0	0	0	
1	1	0.0361963	0.640984	0.611	0.616403	1	0	0	0	0	
1	1	0.0241043	0.713267	0.631999	0.4701	0.709324	1	0	0	0	
1	1	0.0306389	0.680901	0.620999	0.538792	0.842571	1	1	0	0	
1	1	0.654	0.235576	0.528821	0.67771	0.429165	0.143008	0.516457	1	0	
1	1	0.684855	0.370471	0.6885	0.529491	0.405735	0.293155	0.55987	0.223129	1	
1	1	0.8015	0.550151	0.578	0.395532	0.451597	0.381654	0.402576	0.263643	0.454882	
1	1	0.622707	0.695294	0.683	0.408069	0.780667	0.386955	0.399188	0.294009	0.384779	
1	1	0.56875	0.72	0.731	0.57142	0.831388	0.417586	0.538059	0.789478	0.102783	
1	1	0.0502365	0.6875	0.716611	0.875638	0.733714	0.823411	0.684299	0.801374	0.217874	
1	1	0.0372687	0.7235	0.616615	0.734614	0.947667	0.971919	0.659771	0.824998	0.460321	
1	1	0.0351588	0.735383	0.577236	0.649931	0.999998	0.985812	0.438239	0.794482	0.222188	
1	1	0.8055	0.222063	0.264942	0.47325	0.56803	0.107563	0.400122	0.411762	0.257654	
1	1	0.643378	0.419268	0.975364	0.41016	0.238071	0.10392	0.348598	0.21572	0.283581	
1	1	0.634737	0.537454	0.982953	0.684274	0.215002	0.435875	0.394588	0.145259	0.478408	
1	1	0.613767	0.695993	0.6785	0.919307	0.221488	0.448206	0.40943	0.278318	0.44715	
1	1	0.733396	0.6995	0.575	0.508059	0.238851	0.430645	0.497316	0.82108	0.177674	
1	1	0.0618948	0.7335	0.58541	0.872005	0.331911	0.306827	0.755841	0.797489	0.581117	
1	1	0.0343285	0.7035	0.567098	0.82556	0.963534	0.427963	0.873205	0.840135	0.588605	
1	1	0.0287233	0.698	0.154847	0.673618	1	0.630786	0.699605	0.835497	0.280465	
1	1	0.77545	0.339669	0.153061	0.454406	0.324699	0.200801	0.345956	0.597591	0.319081	
1	1	0.628499	0.516067	0.649462	0.53974	0.230226	0.182619	0.376	0.311606	0.30859	
1	1	0.8145	0.565904	0.568994	0.937809	0.218962	0.493511	0.534949	0.143215	0.42412	
1	1	0.662761	0.650774	0.6355	0.950493	0.288698	0.6359	0.595761	0.222809	0.302215	
1	1	0.677346	0.6985	0.5595	0.890063	0.26727	0.562618	0.438277	0.801993	0.377427	
1	1	0.0616031	0.734472	0.631159	0.650267	0.42608	0.46117	0.843719	0.796968	0.826433	
1	1	0.0345311	0.7145	0.112589	0.845471	0.989593	0.658784	0.879886	0.818	0.82719	
1	1	0.0372458	0.740273	0.567952	0.697144	0.999996	0.950874	0.875611	0.8245	0.445641	
1	1	0.682681	0.109347	0.136955	0.556132	0.24985	0.788946	0.328433	0.771632	0.228668	
1	1	0.620421	0.438604	0.453225	0.626421	0.28909	0.714034	0.313856	0.507345	0.386246	
1	1	0.624313	0.485328	0.582701	0.94898	0.278523	0.244202	0.648837	0.206247	0.351046	
1	1	0.594983	0.493135	0.652683	1	0.33359	0.35328	0.682266	0.260944	0.33395	
1	1	0.594316	0.690172	0.542288	0.939498	0.325683	0.570328	0.508276	0.608139	0.500998	
1	1	0.0521986	0.77083	0.513813	0.950505	0.391492	0.392003	0.718779	0.793	0.865704	
1	1	0.0423283	0.6985	0.168256	0.754168	0.961367	0.703448	0.858856	0.7915	0.850037	
1	1	0.050197	0.736847	0.565022	0.721439	0.999755	0.99996	0.879152	0.865858	0.52507	
1	1	0.684	0.120253	0.403411	0.698924	0.209054	0.181005	0.442471	0.146321	0.264771	
1	1	0.764	0.0671989	0.645692	0.757979	0.161198	0.123474	0.446045	0.16653	0.185608	
1	1	0.737394	0.541543	0.772871	0.642429	0.206467	0.164695	0.36555	0.302413	0.139005	
1	1	0.618079	0.696315	0.876499	0.496454	0.179408	0.231712	0.441471	0.274958	0.170398	
1	1	0.575121	0.727761	0.714499	0.575484	0.210057	0.362642	0.660602	0.263307	0.156408	
1	1	0.026221	0.699	0.6175	0.46045	0.239641	0.999999	0.886552	0.338843	0.629437	
1	1	0.0460597	0.7255	0.631469	0.447185	0.627217	1	0.941936	0.301717	0.734685	
1	1	0.0366577	0.731989	0.623026	0.381989	0.843159	1	0.96009	0.322231	0.555525	
1	1	0.7105	0.0363102	0.195975	0.697892	0.29672	0.200194	0.648319	0.247559	0.344349	
1	1	0.8785	0.174659	0.655348	0.659161	0.197164	0.121167	0.512274	0.107989	0.256574	
1	1	0.684	0.616612	0.601	0.382559	0.180168	0.257338	0.415532	0.236249	0.266051	
1	1	0.752	0.710491	0.632	0.547479	0.1753	0.249138	0.376174	0.23237	0.231716	
1	1	0.619054	0.6805	0.6685	0.525752	0.160301	0.312478	0.426592	0.759049	0.12576	
1	1	0.304172	0.698	0.64096	0.81216	0.285214	0.540549	0.390979	0.817	0.418676	
1	1	0.0143187	0.742983	0.593424	0.627973	0.291638	0.787295	0.415983	0.862648	0.655986	
1	1	0.0310271	0.698	0.555568	0.659207	0.465014	0.643192	0.638972	0.474635	0.36477	
1	1	0.673	0.0669118	0.243778	0.518079	0.280367	0.133677	0.707339	0.38353	0.425471	
1	1	0.865	0.402212	0.550159	0.407598	0.150273	0.118461	0.596499	0.304375	0.411224	
1	1	0.711	0.537979	0.741	0.954241	0.251524	0.35431	0.467406	0.311887	0.375234	
1	1	0.7015	0.705876	0.627	0.999947	0.295039	0.361437	0.452803	0.306572	0.371903	
1	1	0.641	0.7	0.605	0.604137	0.798087	0.32621	0.375404	0.8065	0.21598	
1	1	0.444287	0.741	0.571333	0.787447	0.879815	0.713877	0.704521	0.855136	0.360497	
1	1	0.0176725	0.678041	0.572198	0.838108	0.31408	0.759598	0.846441	0.819	0.613813	
1	1	0.0398382	0.7055	0.575047	0.708196	0.879824	0.882692	0.63641	0.783007	0.247571	
1	1	0.6895	0.342756	0.0457629	0.501453	0.180236	0.413098	0.682784	0.638508	0.347382	
1	1	0.8265	0.487102	0.227042	0.697244	0.213697	0.377164	0.541747	0.42042	0.360875	
1	1	0.7515	0.580931	0.564473	0.9375	0.21581	0.228496	0.398505	0.300788	0.353693	
1	1	0.667501	0.575799	0.685	0.936999	0.234635	0.32034	0.548068	0.271208	0.331605	
1	1	0.676801	0.727376	0.654035	0.937482	0.578706	0.287067	0.467005	0.80899	0.338066	
1	1	0.419768	0.74	0.5625	0.683321	0.861917	0.942149	0.733126	0.784	0.547284	
1	1	0.0151094	0.7275	0.0844719	0.803963	0.314978	1	0.860914	0.825	0.805331	
1	1	0.0563219	0.729	0.602851	0.725177	0.993733	1	0.901719	0.7955	0.263848	
1	1	0.702	0.0597785	0.113636	0.567594	0.371129	0.999388	0.52212	0.780264	0.178758	
1	1	0.6615	0.41004	0.152839	0.825737	0.313968	0.999999	0.384038	0.7384	0.428885	
1	1	0.626767	0.516457	0.281351	0.9405	0.394499	0.993797	0.421184	0.171665	0.6178	
1	1	0.617437	0.520449	0.432974	0.9675	0.601298	0.598354	0.549151	0.271548	0.36464	
1	1	0.599485	0.679683	0.588413	0.942	0.380904	0.473482	0.435508	0.719885	0.34892	
1	1	0.171536	0.701619	0.539237	0.954471	0.360096	0.95989	0.704865	0.7955	0.704739	
1	1	0.0290937	0.694996	0.0927941	0.832989	0.642123	1	0.863156	0.8595	0.758403	
1	1	0.0314858	0.705006	0.577165	0.769545	0.98982	1	0.892376	0.878848	0.253367	
1	1	0.789	0.239174	0.186096	0.416998	0.191558	0.195395	0.27822	0.0736923	0.301217	
1	1	0.71	0.0408839	0.0672102	0.625603	0.301964	0.15906	0.33333	0.130509	0.35241	
1	1	0.69	0.637842	0.492539	0.539507	0.66929	0.0888756	0.515058	0.256977	0.248351	
1	1	0.82	0.745646	0.586914	0.523081	0.70816	0.187266	0.866041	0.289266	0.247659	
1	1	0.59626	0.722	0.602197	0.457451	0.580674	0.301578	0.935947	0.273214	0.247714	
1	1	0.0176645	0.732692	0.608313	0.363813	0.685626	0.997802	0.9295	0.28287	0.578052	
1	1	0.0971857	0.703	0.594079	0.333901	0.888361	0.998991	0.969498	0.52801	0.650332	
1	1	0.05776	0.708	0.606988	0.396326	0.994375	0.951324	0.999913	0.707358	0.515803	
1	1	0.728	0.0562032	0.167677	0.539773	0.150047	0.0891965	0.550006	0.0789941	0.439075	
1	1	0.922	0.0319187	0.170104	0.808218	0.247007	0.116671	0.367992	0.0677558	0.245716	
1	1	0.8245	0.637421	0.544395	0.454807	0.398298	0.103627	0.470478	0.217747	0.24681	
1	1	0.689	0.740402	0.652493	0.612496	0.331222	0.248103	0.77565	0.243904	0.215838	
1	1	0.764961	0.718	0.609745	0.68231	0.26181	0.504743	0.875004	0.328136	0.145696	
1	1	0.229425	0.712528	0.605299	0.446354	0.500899	0.387338	0.887448	0.695673	0.155162	
1	1	0.0581914	0.7155	0.596637	0.49374	0.631257	0.60272	0.823347	0.305063	0.242127	
1	1	0.0207376	0.7185	0.523827	0.549262	0.707095	0.757642	0.596964	0.772246	0.284935	
1	1	0.7415	0.0320353	0.0734069	0.454108	0.156856	0.101292	0.784485	0.189717	0.61944	
