1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
-0.963005	-0.058403	0.373989	0.268982	0.396455	0.408982	0.729116	0.898438	0.301432	0.874895	0.126423	-0.456586	-1.21268	0.574338	-0.598469	1.15148	0.939685	0.770444	0.666769	0.49001	0.616831	0.58547	0.84589	0.525034	0.866253	0.378654	0.418012	0.400842	-0.287325	1.1339	0.735195	0.41354	-0.430165	0.33082	-0.104006	0.0659334	-0.010925	-0.941869	0.332372	0.883394	0.382513	0.199531	-0.061552	1.70019	0.85213	0.735083	0.2776	0.145379	0.0152916	0.673694	1.05862	0.167873	1.07583	0.705703	0.869664	0.151012	0.642225	0.676431	0.404736	0.236616	-1.47443	-0.696678	0.774092	0.246918	0.185004	1.15613	0.390335	0.503523	0.739147	0.49062	0.51807	0.697023	0.356543	1.01058	-2.21078	0.19901	0.46199	0.527576	0.737753	0.693226	1.23589	0.187359	-0.178295	-1.12767	-1.98408	0.313346	0.200877	0.462052	0.309983	0.657534	1.02863	0.790668	1.14133	0.565109	0.586104	0.560394	0.709751	0.209995	0.432731	0.427119	0.146371	0.488287	0.598093	0.223456	-0.205599	0.503075	0.584705	0.70969	0.254325	-0.35691	0.36651	-1.43043	0.400801	0.234921	0.495874	0.373147	-3.44747	-2.35205	-2.57545	-0.881651	0.427251	0.32419	0.143032	-0.0956289	0.252799	0.613813	0.541593	0.221351	-1.78477	-3.6879	-2.23822	-0.648981	0.361041	0.619586	0.27134	0.30562	-0.57571	0.300274	0.292144	0.328605	-0.476726	-0.729958	-1.63506	-0.821943	-1.46573	-3.29605	-1.24531	-2.0279	-3.71917	-2.04114	-1.55215	-0.485831	-0.930802	-1.78142	-1.42763	-1.09586	0.163661	0.761581	0.122541	0.691024	0.0823246	0.819732	0.313513	0.869562	0.178043	0.286098	-1.35225	-0.961273	0.624151	0.069236	-0.0321798	0.524879	-2.37245	0.576286	0.859699	0.301903	0.619863	0.512679	-0.109561	-0.400145	-4.33803	-1.19309	0.892081	0.84495	0.693733	0.468568	0.810796	0.478659	0.401212	0.170009	0.321599	0.150054	0.282911	-1.59973	-2.37267	
-0.960867	-0.19687	-0.441728	0.276085	-2.24599	-0.205197	0.0554765	-0.795209	-0.204996	-0.102606	-1.18219	1.33176	0.813998	-0.00144402	-0.515148	0.263857	0.391302	-0.122051	0.258698	-0.302952	0.85311	-0.242354	0.170462	-0.170194	0.305745	0.164282	1.32537	-0.149348	0.363689	1.04362	0.893844	0.178224	0.562921	1.50097	0.879412	0.0358962	-0.460314	-0.50735	0.432637	0.793655	-0.62964	0.311413	0.313687	-1.10339	-0.224611	0.353288	0.139976	-0.273168	-0.650757	-0.228051	-1.3367	-1.39872	0.286914	-0.0780059	-0.928992	0.453015	0.462201	-0.823362	-0.221105	-0.166318	-0.672146	0.0270018	-0.625794	-0.116494	0.213186	1.29592	0.241861	-0.199653	0.000772213	-0.0430262	0.63403	-0.919466	1.0175	0.318655	0.186595	0.340601	-0.00795345	-0.0889205	0.374288	-0.034111	0.399687	-1.31139	0.140152	0.367406	-1.55717	0.929991	-0.0535151	0.756928	-0.124174	0.377008	-0.791578	-0.664265	-0.341582	0.672287	0.198377	-0.244611	-0.362642	0.37422	0.903563	-0.229575	0.52922	-0.0362279	0.600568	-0.369476	-1.51833	-0.64163	0.78156	0.217116	0.254567	0.251576	0.0462927	0.546133	-0.397087	-0.171537	0.271496	0.525171	-0.228923	-0.840581	-0.415678	-0.0441068	-1.40995	0.120542	0.385138	-0.722991	1.24099	-0.158936	0.332291	-0.323398	0.0216472	-0.184113	-0.288077	0.994313	1.0268	0.303579	-0.857236	-1.46211	-0.00889172	-0.332872	0.618182	-0.573481	0.346792	0.14994	-0.516521	-0.721885	0.112718	-0.406509	-0.495593	-0.2991	-0.377527	0.031728	1.15713	0.521705	-0.516386	0.117284	-0.427515	-1.197	0.58036	0.17293	0.339031	-0.0753508	0.125472	-1.18362	0.82641	0.71911	-0.787213	0.371818	0.469356	0.591659	0.481436	0.642611	0.0112882	-0.0961386	1.17717	0.263349	0.523787	-0.0825755	0.408477	0.128835	0.216318	-0.749604	0.349831	-1.11855	0.518327	-0.0454319	0.0750671	-1.05963	-0.0387003	-0.235771	-0.272368	0.191105	0.0838073	-0.542166	-0.785833	0.0374673	-0.0372666	
0.410199	-0.204272	-0.837721	-0.351004	-0.261398	-0.67918	-0.944578	0.309853	-0.359911	-0.302387	0.198628	-0.865053	-1.0068	-0.261787	0.313671	0.528841	-0.0669447	0.315746	0.163693	0.0838845	-0.466457	-0.166436	-0.85791	-0.65051	-0.582028	-0.451167	-0.290193	-0.217125	0.66059	0.178972	0.137394	-0.940971	-1.00968	-0.222537	-0.56524	-0.454803	-0.635204	0.726895	0.0378187	0.473191	-0.529636	-0.440221	-0.548876	0.338932	-0.228221	-0.090728	-0.176941	-0.416243	-0.121917	-0.67312	-0.640842	-0.204656	-0.252129	-0.405761	-1.50907	-0.630788	-0.611625	-0.370732	-0.301216	-0.239678	0.0376817	0.464004	0.516422	1.00916	0.534262	1.20558	1.0767	0.264164	0.451415	-0.0785119	-0.238022	-0.209975	-0.129458	-0.390513	0.562392	0.366774	0.690614	0.335587	-0.18591	-0.693302	-0.335578	-0.830437	0.0079489	0.168153	0.220955	0.581046	0.47834	1.27306	0.257104	0.775029	0.662213	0.128965	0.788643	0.80633	0.591201	0.659924	0.696478	0.314604	0.402378	-0.330314	-0.209209	0.0491627	-0.222376	-0.535247	-0.85164	-0.865613	-1.30347	-1.01337	-0.567914	-0.223498	-0.237667	0.440312	-0.154096	-0.335005	-0.0807341	0.289733	-0.159502	0.270647	0.211473	0.940317	0.91913	0.0541291	0.0302272	-0.441262	-0.348194	-0.619884	-0.385997	-0.290303	0.365234	0.264998	0.125227	1.03527	0.53819	1.20915	0.783396	0.874661	0.871221	0.629197	0.208729	0.316411	0.13172	-0.0194896	-0.0682046	-0.190879	-0.40574	-0.305069	-0.69697	-0.0748722	0.810769	0.36469	0.754721	0.0750363	-0.0390029	0.0718203	0.473684	0.735681	0.831839	0.289658	1.0491	0.439586	0.190586	0.0491273	-0.515581	-0.583124	-0.329335	-0.502698	0.324477	0.198597	-0.0778044	-0.516921	0.121976	-0.0146237	0.957797	0.67985	-0.0913052	-0.160087	-0.296376	-0.6229	-0.134551	-0.605656	0.22321	0.267691	0.869947	0.966663	1.08801	0.241414	-0.517533	0.0260449	0.457598	-0.363841	-0.478719	-0.622528	-0.928947	-0.174604	0.338871	
-0.273431	0.356296	-0.443986	-1.11815	-2.02705	-0.706897	-0.610494	-1.31183	-0.767449	-0.474512	-1.56921	-0.40269	-0.048667	-0.195009	-0.255872	0.871272	0.731723	0.26144	0.090321	0.432688	0.494981	0.175587	-0.0855504	-0.704723	0.205756	-0.355396	0.202704	-0.064347	-0.054414	0.935858	0.699799	-0.364318	-0.670123	0.152095	0.223387	-0.185511	-0.0982268	-0.697476	0.472714	0.66359	-0.138892	-0.497639	-0.0922313	-0.744271	-0.297297	1.07645	-0.459186	-0.495883	-0.738796	-0.777365	-1.23093	-1.18334	-0.250149	-1.20482	-0.833237	-0.732571	-0.141704	-0.688451	-0.227694	-0.223674	-0.575471	-0.234674	0.723714	0.593602	0.696451	0.935898	0.912176	0.426751	0.280509	0.101833	-0.400722	-1.0993	-0.388101	-0.243075	-0.320414	0.835969	1.28033	0.766965	0.263301	0.0468844	-0.480822	-1.69116	-0.18335	-0.117375	-0.989837	1.52555	0.239387	0.7382	0.416717	0.539576	0.513775	0.50285	0.540518	0.665762	0.577238	1.08109	0.47456	0.349904	0.426487	-0.438628	-0.277387	0.30166	-0.0111651	-0.549239	-1.16997	-0.534938	-0.237055	-0.63294	-0.633453	0.0483632	-0.0970897	0.174563	0.397905	0.0130867	0.107601	-0.243554	-1.18914	-0.387456	-0.569453	0.393341	0.104161	0.614589	-0.180767	-0.0962832	0.170226	0.175828	0.262943	-0.290764	-0.152833	-0.845312	-0.755036	0.68484	1.49438	0.583211	0.145659	0.747394	0.533758	0.378852	0.546572	0.488098	0.588435	-0.205298	0.157493	-0.39169	-0.470563	-1.05828	-0.9806	-0.412775	-0.970051	-0.219884	0.474998	0.411623	-0.109401	0.280259	-0.216196	-0.294209	0.949961	1.29917	0.724883	0.319144	0.242292	-0.0526754	-0.148583	0.256777	-0.366058	0.19335	0.16646	0.354058	0.830162	-0.46691	-0.0441007	0.156929	0.552212	0.308026	0.294715	-0.147768	0.39681	-0.159476	0.203807	0.358549	-0.749114	-0.143916	1.5573	1.56903	0.833962	0.834378	0.438631	0.949174	-0.0879947	-0.153188	-0.149952	-0.479613	-0.264324	-0.363541	0.0813892	
-1.13082	-0.12362	0.909897	0.782142	-0.380058	0.0815415	0.553284	-0.0422853	0.552674	-0.126117	-0.220821	2.33211	-0.340435	-1.20956	-1.20857	-0.527555	-0.573102	-0.913157	-0.673464	-0.229094	-0.245778	-0.443736	0.758827	-0.101595	-0.459912	-0.615285	-0.613449	-0.61495	-0.730541	-0.603595	-0.473598	-0.0698618	0.304733	-0.0910955	-0.249861	-0.398421	-0.0603479	-0.673104	-0.732401	0.0206399	-0.619092	0.711586	0.0806095	0.56312	0.400866	0.30734	0.384227	0.757949	0.172849	-0.326668	-0.154206	0.387126	0.0787898	0.027517	0.316473	-0.339708	-0.0164329	-0.488319	-0.748962	-0.294759	-0.372736	-0.359949	-0.104219	-0.236114	-0.334227	-0.746053	-0.0861103	-0.0444434	0.205066	0.101066	0.0740917	-0.644558	-0.12818	-0.207146	-0.700399	0.168945	-0.270897	-0.0621459	0.016402	0.0117171	-0.400232	0.21354	-0.393607	-0.355032	-0.575283	0.0614412	-0.560898	-0.717038	-0.290439	0.0391049	-0.303005	-0.187875	-0.0476137	-0.440625	-0.313932	-0.139759	0.126474	0.00149372	0.831962	0.0441247	0.447982	0.517596	0.789404	0.76937	0.602943	0.283379	0.397358	-0.0595653	-0.106838	-0.216701	0.198058	0.0124169	-0.0832246	0.204863	-0.12448	0.0152543	-0.103548	-0.413725	-0.246147	0.0474266	-0.119753	0.197077	0.0940626	0.121655	0.540551	0.149747	0.39673	-0.0309127	0.321556	0.110586	-0.00851928	0.173511	-0.140374	0.188008	0.142531	-0.0735963	-0.440294	0.0883719	0.162364	0.0932564	0.176809	0.0591338	-0.500397	-0.115784	0.259172	0.336164	0.486186	0.10547	-0.22073	-0.00578442	0.110936	0.277919	0.24454	0.0138555	-0.153261	-0.334768	0.271608	-0.0760426	0.0196114	0.276135	0.581557	-0.0673483	0.617486	0.306735	-0.0353719	0.184302	-0.237838	0.559626	0.616517	0.291147	-0.0827679	0.218026	0.0466089	0.843396	0.481548	0.596972	0.764808	0.882285	-0.0502346	0.472548	0.483931	0.349995	0.36785	0.676516	0.381692	0.504764	0.372751	0.638268	0.232444	0.601651	0.254194	0.826668	0.590215	-0.00337269	0.372391	
1.15581	0.936006	0.364989	0.877181	0.274348	0.267183	0.203797	-0.396407	0.268773	-0.12127	0.0240993	3.33733	1.0234	0.601563	1.37091	1.06676	1.36856	1.03753	1.34271	1.23046	0.249799	0.470765	0.156076	0.170166	0.192807	0.0804495	0.257065	0.841707	0.917422	0.621807	0.148505	0.17868	-0.18074	0.174407	0.25568	0.604685	0.817514	0.558959	0.831917	0.721045	0.287701	0.498877	0.314659	1.15464	0.304395	0.192944	0.343353	0.299243	0.691158	0.451992	0.628237	0.362102	0.127214	-0.540341	-0.0399455	-0.344628	0.0213518	-0.0080785	0.110113	0.787471	0.76767	0.998685	0.810561	1.03078	0.963747	0.387911	0.684092	0.710341	0.831473	0.568158	-0.584979	-0.589298	-0.0781936	-0.00296157	0.119078	0.448591	0.620458	0.400315	-0.268354	-0.715626	-0.751474	-0.482881	0.0935871	-0.0481354	0.373535	0.194165	0.264724	-0.0202835	0.54312	0.402793	0.38579	0.324505	0.47262	0.465545	0.141886	-0.0255834	0.19728	0.105399	0.0188996	-0.418209	-0.000719735	-0.629191	-0.345008	-0.510969	-0.760578	-0.885884	-0.973689	-0.829683	-0.769477	-0.568775	-0.401192	-0.188608	-0.310401	-0.281354	-0.322549	-0.172355	0.282266	-0.146264	0.0418643	0.164715	-0.194362	-0.230115	-0.942006	-0.715785	-0.512833	-0.315503	-0.180465	-0.481995	0.00490621	0.133541	0.1414	0.287823	-0.238394	0.261739	0.217197	0.495092	0.230308	0.322193	0.0175987	-0.071274	0.0599127	-0.0360321	-0.489795	-0.253085	-0.291916	0.252454	0.0187819	0.253479	0.503166	0.420777	0.0199973	0.336397	0.39872	0.356921	0.198797	-0.134283	0.0740687	0.218911	0.0837096	-0.164695	-0.0131625	-0.00168557	0.150383	-0.543461	-0.690496	-0.447127	-0.0961445	0.179527	-0.250823	-0.864862	-0.391235	0.0897967	0.505921	0.354839	-0.298844	-0.251077	-0.13962	-0.787859	-0.465314	0.0160938	0.704282	-0.0576489	0.160746	0.234902	0.0839945	-0.16247	-0.864779	-0.306777	-0.439728	-0.455193	-1.04212	-0.618023	-0.935529	-0.15499	0.0902855	
0.398401	0.967976	-0.250565	-0.625616	-1.10935	-0.669109	-0.806458	-0.535499	-0.803093	-0.819648	-0.0785887	-0.191808	-0.344063	-0.349041	0.0681531	0.311994	0.177749	0.883295	0.80376	1.32945	0.714121	1.09293	-1.42617	-1.07012	-1.24466	-0.951592	-1.80741	-0.449673	-0.000226328	1.09557	0.855083	-0.0153219	-1.05537	-0.770014	-1.10665	-0.851344	-0.339237	0.299332	0.889091	1.55807	0.651824	-0.250605	-0.815821	0.0698574	0.240181	0.660685	1.0272	-0.576399	-0.871241	-1.32678	-0.834604	-0.634859	-1.16652	-0.817155	-0.810842	-0.419007	-0.560758	-0.570263	-0.804294	-0.217126	-0.178309	0.361057	0.488089	0.524144	0.766319	0.655841	0.998089	0.933445	1.12795	0.493777	-0.119628	-0.688363	-0.682856	-0.388486	-0.202311	0.0606069	1.18075	1.25467	0.4741	-1.24236	-0.736	-0.435535	-0.161321	-0.517071	0.0731135	-0.0389741	0.259327	0.462588	0.180461	0.533652	0.306184	0.258498	0.52564	0.271594	0.534863	0.46398	1.12798	0.839112	1.43117	0.986573	-0.47831	-0.823209	-0.585326	-0.320189	-0.242872	-0.0772758	-0.537908	-0.336733	-0.113575	0.0475154	-0.320778	-0.68739	-0.475939	-0.864953	-0.720409	-0.139031	0.387007	0.162725	-0.144567	0.410077	0.593921	1.54012	0.985367	-0.860011	-0.662465	-1.04775	-0.523246	-0.806828	-0.406674	0.118928	0.249953	0.689779	0.576357	1.30306	0.546153	0.354847	0.171128	0.391303	0.410628	0.653185	-0.04666	-0.0821514	0.235445	-0.404993	-0.012624	-0.00373831	-0.0862065	0.465857	0.590695	0.141024	0.2806	0.566418	0.274194	-0.00424972	-0.103792	0.117175	0.329684	0.0848755	0.681309	1.231	1.15407	1.13261	0.299579	-0.921854	-0.951935	-0.968274	0.103919	0.643498	0.850816	-0.37601	-0.428598	0.158405	0.293291	1.56545	0.339771	-0.784073	-0.544025	-0.293692	-0.47887	-0.0781872	0.252141	0.338009	0.381293	1.37351	1.11577	1.3599	1.38621	1.34963	1.25707	0.612446	-0.384004	-0.653434	-0.39115	0.00785101	0.444391	
-0.158901	0.46249	0.0706402	-0.206558	-0.276834	-0.155839	-0.506482	-0.574353	0.0428648	-0.0509125	-0.450089	1.27907	-0.426713	-0.60523	-0.494185	-0.0708806	0.297319	-0.495514	0.0888429	-0.00165635	0.225973	0.0807917	0.103918	0.569623	0.212269	0.468521	0.580165	0.188933	-0.388375	0.638798	0.251778	0.314535	0.218802	0.0338927	-0.216719	-0.0186209	0.172041	-0.662073	0.33159	-0.28767	0.450328	0.0112173	-0.193401	-0.452463	-0.0788513	-0.0649015	-0.556639	-0.189379	-0.240524	-0.314477	-0.0620758	-0.772974	0.0118919	-0.483253	0.548988	0.0527366	0.107283	0.0760728	0.457085	-0.143053	-0.115522	-0.245285	0.48071	0.172672	0.00983128	0.570617	0.00495275	0.151786	0.546439	0.716428	0.228157	-0.234049	0.133056	-0.0487214	0.141919	0.429799	0.459111	-0.108639	0.0872632	0.125446	0.0923018	0.0276422	-0.246718	-0.030243	-0.0015033	0.245934	-0.0027647	-0.24582	-0.292877	-0.223384	-0.30576	0.184968	0.00370675	-0.54511	-0.0899299	-0.0142363	0.215106	-0.187915	0.030688	-0.526659	-0.0736494	0.0547893	0.386128	-0.146564	-0.116288	-0.0684565	0.403482	0.39063	0.769912	0.0453465	0.279327	-0.322234	0.00508177	0.40198	0.511876	-0.326188	-0.430762	-0.299441	-0.041967	0.042137	0.403528	0.0152126	-0.039676	0.1462	-0.0692383	0.0496457	-0.335269	0.13972	0.0310025	0.065017	0.387497	0.726837	0.352702	-0.274237	-0.0284087	0.0891597	-0.234064	-0.228387	-0.186906	-0.0236331	-0.0399704	0.251998	-0.369335	0.186578	-0.44434	-0.449096	-0.169233	-0.44358	-0.783171	-0.172385	0.0422154	-0.107732	-0.72838	0.154754	0.182157	0.876428	0.60293	0.577334	0.175956	0.375574	0.0763062	-0.591872	-0.651026	-0.118432	-0.50872	0.0466983	0.283235	0.0207893	0.456386	-0.388998	-0.0443312	-0.25163	0.00806779	0.533253	0.162647	0.0278293	-0.0110259	-0.485795	-0.165495	-0.0653465	-0.748133	-0.571549	0.45945	-0.435438	-0.0380236	0.0575112	0.854944	0.305562	-0.207278	-0.3057	-0.230432	-0.29595	0.0897647	-0.0710717	-0.747397	
1.10752	0.588674	0.555783	0.86004	1.40664	0.243931	0.403562	0.772727	0.247137	0.0508921	0.310668	-0.857516	-0.0603875	-0.112293	-0.0410008	-0.784232	-0.509691	-0.524856	-0.109769	-0.188258	0.518592	-0.313809	0.133894	0.657799	0.183492	0.125403	-0.0488203	-0.43933	0.152369	-0.132177	0.526761	0.402649	0.633909	0.198237	0.0975416	0.177277	-0.712824	-0.406578	0.25193	0.184954	0.0946376	0.795638	0.683163	-1.25252	0.290573	0.492692	0.430952	0.661384	0.652367	0.32321	0.182338	0.407807	0.227807	0.0369319	-0.541982	0.14086	-0.519406	-0.37953	-0.103494	-0.580066	-0.0737323	-0.648078	-0.521306	-0.0334899	0.261127	0.37539	0.082191	0.479347	0.435937	0.253186	1.22688	0.723797	-0.203727	-0.110732	-0.330116	0.158733	0.131023	0.00248198	-0.014404	0.236079	-0.151623	-0.12777	-0.117576	0.114059	0.244649	-0.0101784	-0.544133	-0.0923322	-0.241827	0.180885	-0.508178	-0.391668	-0.201465	-0.432538	-0.616705	-0.232266	-0.108945	0.394885	0.0117313	-0.245413	0.70262	0.556565	0.352474	-0.0486046	0.105197	-0.706612	-0.482135	-0.853025	-0.273446	-0.867506	-0.205063	0.145824	-0.540885	0.00209859	-0.495195	-0.405944	0.0918851	-0.177225	-0.323518	-0.45146	0.500436	-0.332067	0.323369	0.483419	0.133613	0.278914	-0.521997	-0.300574	-0.0943131	0.543918	-0.320752	-0.383812	-0.425159	-0.0599043	0.294116	-0.106706	0.147286	-0.334037	0.0966094	-0.38297	0.271635	-0.120296	-0.206788	-0.438748	-0.342686	0.00111428	-0.335012	-0.405299	0.288195	-0.0278304	-0.513776	-0.470019	-0.0865535	-0.582155	0.189244	0.272262	-0.381144	-0.0513687	0.105347	0.820689	0.0749493	-0.9545	0.324548	0.191537	-0.0754879	-0.0818377	-0.224497	0.0444483	-0.287618	0.451674	-0.0611306	-0.792877	0.308786	0.37748	-0.0887611	0.755792	-0.120977	0.205562	-0.696877	-0.309184	0.0818782	-0.315044	-0.426948	0.214395	0.136281	-0.504837	0.0168968	-0.0584687	0.036197	0.691565	-0.0308994	-0.657889	-0.546811	-0.722608	-0.440064	
